CUT TREE,VICTIM,Category Damage
T0509441897,T0509475892,2
T0509441897,T0510438914,1
T0509441897,T0510440903,1
T0509471874,T0510471911,2
T0509471874,T0510465907,2
T0509471874,T0510466912,2
T0509471874,T0510468908,2
T0509471874,T0609500872,1
T0509469815,T0508490792,2
T0509469815,T0508492788,2
T0509469815,T0508494790,2
T0509442856,T0509421882,2
T0509442856,T0509478834,1
T0509406804,T0509413837,1
T0509406804,T0509410823,1
T0509406804,T0509412833,1
T0509410871,T0409393841,2
T0509410871,T0409396846,2
T0509410871,T0409393846,2
T0509410871,T0409373849,1
T0509410871,T0409389841,2
T0509410871,T0409393843,2
T0510439971,T0510423993,1
T0510439971,T0510463949,2
T0510439971,T0510428986,1
T0510439971,T0510430983,1
T0510439971,T0510463949,2
T0510428939,T0510439966,2
T0510428939,T0510438973,2
T0510428939,T0510460951,1
T0510428939,T0510436967,2
T0510428939,T0510453949,1
T0510428939,T0510458950,1
T0510428939,T0510438972,2
T0510428939,T0510442971,2
T0510428939,T0510454949,1
T0510428939,T0510441966,2
T0510422919,T0410390909,2
T0510422919,T0410392912,2
T0510422919,T0410396912,2
T0510422919,T0410395910,2
T0510422919,T0410395913,2
T0510499918,T0510468937,2
T0510499918,T0510474939,2
T0510499918,T0510468937,2
T0510499918,T0510471939,2
T0510499918,T0510468933,2
T0510499918,T0510469941,2
T0510499918,T0510468938,2
T0510499918,T0510470934,2
T0510499918,T0510468939,2
T0510499918,T0610503912,1
T0510466947,T0510478979,1
T0510466947,T0510497963,2
T0510466947,T0510495956,2
T0510466947,T0610501962,2
T0510466947,T0610502961,2
T0510460939,T0510461906,2
T0510460939,T0510462908,2
T0510460939,T0510463902,2
T0510460939,T0510464907,2
T0510477901,T0510497917,1
T0510477901,T0510495932,2
T0510477901,T0510498932,2
T0510477901,T0510497917,1
T0510477901,T0510499932,2
T0510477901,T0610501929,2
T0510477901,T0610500927,2
T0510477901,T0610501926,2
T0510423943,T0410394969,2
T0510423943,T0410396963,2
T0510423943,T0410397961,2
T0510423943,T0410396968,2
T0510423943,T0410394962,2
T0510423943,T0410398966,2
T0510423943,T0510437925,1
T0510423943,T0510447912,1
T0510423943,T0510439922,1
T0510467972,T0510447975,1
T0510435910,T0509467899,2
T0510435910,T0510467900,2
T0510435910,T0510469901,2
T0510435910,T0510466900,2
T0510435910,T0510430931,1
T0510435910,T0510465901,2
T0510457995,T0510434968,2
T0510457995,T0510433968,2
T0510457995,T0510421965,1
T0510457995,T0510435966,2
T0510460922,T0510470916,1
T0510460922,T0510439955,2
T0510460922,T0510441948,2
T0510460922,T0510479911,1
T0510460922,T0510438954,2
T0510460922,T0510442950,2
T0510460922,T0510496900,1
T0510492908,T0509470882,2
T0510492908,T0509469886,2
T0510492908,T0509469887,2
T0510492908,T0509477892,1
T0510492908,T0509468885,2
T0601545072,T0601580062,2
T0601545072,T0601541099,1
T0601545072,T0601575066,2
T0601545072,T0601578068,2
T0601545072,T0601581063,2
T0601545072,T0601575070,2
T0601545072,T0601577069,2
T0601545072,T0601580069,2
T0601503097,T0602509128,2
T0601503097,T0602513125,2
T0601503097,T0602538109,1
T0601599049,T0601566041,2
T0601599049,T0601572044,2
T0601599049,T0601569040,2
T0601599049,T0601595021,1
T0601599049,T0601565041,2
T0601599049,T0601566042,2
T0601599049,T0601594015,1
T0601599049,T0601571045,2
T0601599049,T0601565047,2
T0601529075,T0601506097,2
T0601529075,T0601561044,1
T0601529075,T0601558045,1
T0601529075,T0601559044,1
T0601529075,T0601536068,1
T0601529075,T0601557047,1
T0601529075,T0602501103,2
T0601520046,T0601507078,1
T0601520046,T0601550036,2
T0601520046,T0601545033,2
T0601520046,T0601553034,2
T0601520046,T0601507079,1
T0601520046,T0601509074,1
T0601520046,T0601506080,1
T0601564025,T0601534010,2
T0601564025,T0601526013,2
T0601564025,T0601534015,2
T0601564025,T0601535011,2
T0601547079,T0601534052,2
T0601547079,T0601536048,2
T0601547079,T0601534072,1
T0601547079,T0601530047,2
T0601547079,T0601530051,2
T0601565008,T0601588033,2
T0601565008,T0601575018,1
T0601565008,T0601591034,1
T0601565008,T0601586030,2
T0601565008,T0601578021,1
T0601565008,T0601598040,1
T0601565008,T0601583030,2
T0601527039,T0501495030,2
T0601527039,T0501496027,2
T0601527039,T0501497030,2
T0601527039,T0501496028,2
T0601527039,T0501499027,2
T0601527039,T0501497029,2
T0601527039,T0601520014,1
T0601527039,T0601520013,1
T0601566086,T0601592070,2
T0601566086,T0601592072,2
T0601566086,T0601592063,2
T0601566086,T0601557098,1
T0601566086,T0601596067,2
T0601566086,T0601593071,2
T0601566086,T0601594066,2
T0601566086,T0602550108,1
T0601503033,T0501469056,1
T0601503033,T0601524003,2
T0601503033,T0601522007,2
T0601503033,T0601521010,2
T0601503033,T0601523003,2
T0601503033,T0601524002,2
T0601552078,T0601586060,1
T0601552078,T0602535109,2
T0601552078,T0602536107,2
T0601513078,T0501497060,1
T0601513078,T0501492062,2
T0601513078,T0501489054,2
T0601513078,T0601505069,1
T0601541040,T0601540009,2
T0601541040,T0601539007,2
T0601541040,T0601536009,2
T0602501141,T0502495171,2
T0602501141,T0502497173,2
T0602501141,T0502490173,2
T0602501141,T0502496170,2
T0602531100,T0601534066,2
T0602531100,T0601533068,2
T0602531100,T0601531066,2
T0602531100,T0601531069,2
T0602556182,T0602548152,1
T0602556182,T0602522172,2
T0602556182,T0602528176,2
T0602556182,T0602527176,2
T0602556182,T0602521176,2
T0602556182,T0602524171,2
T0602544151,T0602509135,2
T0602544151,T0602537136,1
T0602544151,T0602528118,1
T0602544151,T0602537136,1
T0602548132,T0602517141,2
T0602548132,T0602520142,2
T0602548132,T0602521140,2
T0602548132,T0602520145,2
T0602552110,T0601563083,2
T0602552110,T0601567078,2
T0602552110,T0601565083,2
T0602552110,T0601559080,2
T0602552110,T0602538115,1
T0602552156,T0602556121,1
T0602552156,T0602521157,2
T0602552156,T0602518162,2
T0602576115,T0602593118,1
T0602576115,T0602583148,2
T0602576115,T0602579149,2
T0602576115,T0602582145,2
T0602576115,T0702612122,1
T0602541141,T0602576113,1
T0602541141,T0602573116,1
T0602547187,T0602563153,1
T0602547187,T0602558165,1
T0602547187,T0603517200,2
T0602547187,T0603523201,2
T0602547187,T0603519202,2
T0602556124,T0602583116,2
T0602573160,T0602587125,1
T0602573160,T0602539169,2
T0602573160,T0602542169,2
T0602573160,T0602546173,2
T0602573160,T0602584130,1
T0602573160,T0602541173,2
T0602573160,T0602542171,2
T0602561147,T0602535120,2
T0602561147,T0602536122,2
T0602561147,T0602538126,2
T0602561147,T0602530111,1
T0602561147,T0602535127,2
T0602582142,T0602547143,1
T0602582142,T0602545143,1
T0603532275,T0603565263,2
T0603532275,T0603565263,2
T0603532275,T0603560271,2
T0603532275,T0603561265,2
T0603534208,T0602546179,2
T0603558207,T0603564244,2
T0603558207,T0603570240,2
T0603558207,T0603561240,2
T0603558207,T0603569243,2
T0603500235,T0602529198,1
T0603500235,T0603523206,1
T0603503241,T0603536252,1
T0603503241,T0603515273,2
T0603503241,T0603512276,2
T0603503241,T0603511274,2
T0603503241,T0603518276,2
T0603503241,T0603512274,2
T0603503241,T0603516277,2
T0603503241,T0603511272,2
T0603502288,T0504474305,2
T0603502288,T0504475306,2
T0603502288,T0603522263,1
T0603502288,T0603521264,1
T0603593287,T0603598253,2
T0603593287,T0703602251,2
T0603593287,T0703604257,2
T0603593287,T0703600254,2
T0603593287,T0703605252,2
T0603596224,T0603563221,2
T0603596224,T0603565219,2
T0603596224,T0603568214,2
T0603596224,T0603566219,2
T0603509296,T0604530323,2
T0603509296,T0604525321,2
T0603509296,T0604531310,1
T0603509296,T0604525322,2
T0603509296,T0604525322,2
T0603509296,T0604531322,2
T0603514229,T0603528257,2
T0603514229,T0603530262,2
T0603514229,T0603531261,2
T0603514229,T0603528257,2
T0603514229,T0603524234,1
T0603514229,T0603530255,2
T0603587299,T0603586266,2
T0603587299,T0603589263,2
T0603587299,T0603584263,2
T0603587299,T0603589262,2
T0603587299,T0603588263,2
T0603587299,T0603589264,2
T0603587299,T0603582265,2
T0603587299,T0603588266,2
T0603585257,T0603597292,2
T0603585257,T0603591287,2
T0603585257,T0603596284,2
T0603585257,T0603597292,2
T0603585257,T0603593291,2
T0603585257,T0703603263,1
T0603508256,T0603532229,2
T0603508256,T0603527233,2
T0603508256,T0603533229,2
T0603504233,T0503493241,1
T0603504233,T0603528202,2
T0604557344,T0604558311,2
T0604557344,T0604561311,2
T0604557344,T0604556310,2
T0604557344,T0604562314,2
T0604540338,T0604509350,2
T0604540338,T0604508346,2
T0604540338,T0604508351,2
T0604540338,T0604507346,2
T0604540338,T0604507349,2
T0604540338,T0604543330,1
T0604540338,T0604506347,2
T0604509325,T0604545330,1
T0604509325,T0604512357,2
T0604509325,T0604511357,2
T0604509325,T0604542330,1
T0604509325,T0604513358,2
T0604531370,T0504497383,1
T0604531370,T0604504380,1
T0604531370,T0604543336,2
T0604531370,T0604515376,1
T0604531370,T0604542334,2
T0604531370,T0604502380,1
T0604531370,T0604542335,2
T0604520380,T0505496402,2
T0604520380,T0604543354,1
T0604520380,T0604537361,1
T0604520380,T0604547349,1
T0604520380,T0604547348,1
T0604534306,T0603548279,2
T0604534306,T0603547275,2
T0604534306,T0603546280,2
T0604534306,T0603542279,2
T0604534306,T0604502319,1
T0604534306,T0604519312,1
T0604516300,T0604531314,1
T0604516300,T0604537325,2
T0604516300,T0604534317,1
T0604555390,T0604535370,2
T0604555390,T0604528365,2
T0604555390,T0604536372,1
T0604500305,T0504487322,1
T0604500305,T0603528284,2
T0604500305,T0603527285,2
T0604500305,T0603525285,2
T0604500305,T0603524283,2
T0604500305,T0603524285,2
T0604517395,T0504483393,2
T0604517395,T0504488392,2
T0604546309,T0603580297,2
T0604546309,T0603577296,2
T0604546309,T0604541328,1
T0604512369,T0504479379,2
T0604512369,T0504480380,2
T0604512369,T0504480382,2
T0604512369,T0604521337,1
T0604500357,T0604509389,2
T0604500357,T0604505385,2
T0604500357,T0604512390,2
T0605531484,T0505496477,2
T0605531484,T0505496484,2
T0605531484,T0605501478,2
T0605531484,T0605500478,2
T0605509480,T0505481482,1
T0605509480,T0605509452,2
T0605509480,T0605508450,2
T0605509480,T0605512444,2
T0605517477,T0606517511,2
T0605517477,T0606517508,2
T0605517477,T0606515508,2
T0605519487,T0606545506,2
T0605519487,T0606541505,2
T0605519487,T0606534507,1
T0605550462,T0605581470,2
T0605550462,T0605583474,2
T0605550462,T0605553473,1
T0605542408,T0604553381,2
T0605542408,T0604556381,2
T0605542408,T0604558375,2
T0605542408,T0604555378,2
T0605542408,T0604555378,2
T0605542408,T0604560383,2
T0605542408,T0605506427,1
T0605542408,T0605509425,1
T0605542408,T0605523418,1
T0605542408,T0605527416,1
T0605578446,T0605598469,2
T0605578446,T0605596468,2
T0605578446,T0605597467,2
T0605578446,T0605598470,2
T0605578446,T0705604468,2
T0605578446,T0705605470,2
T0605578446,T0705600473,2
T0605578446,T0705604471,1
T0605559459,T0605594464,2
T0605559459,T0605561494,1
T0605559459,T0605593464,2
T0605559459,T0605592457,2
T0605559459,T0605592458,2
T0605559459,T0605561488,1
T0605585481,T0605571450,2
T0605585481,T0605566448,2
T0605585481,T0605571472,1
T0605585481,T0605577476,1
T0605585481,T0605561466,1
T0605585481,T0605564454,2
T0605585481,T0605556463,1
T0605598412,T0705632418,2
T0605598412,T0705603439,1
T0605598412,T0705626420,2
T0605598412,T0705632420,2
T0605598412,T0705601429,1
T0605585476,T0705600490,1
T0605585476,T0706621511,1
T0605585476,T0706617507,1
T0605585476,T0706607502,2
T0605585490,T0605577462,1
T0605585490,T0605554477,2
T0605585490,T0605575457,1
T0605585490,T0605577461,1
T0605515468,T0606515503,2
T0605515468,T0606519501,2
T0605515468,T0606517501,2
T0605515468,T0606511503,2
T0605515468,T0606511504,2
T0605572419,T0605545417,2
T0605572419,T0605541416,2
T0605572419,T0605541418,2
T0605572419,T0605543410,2
T0605572419,T0605538415,2
T0605572419,T0605543413,2
T0606571531,T0606570538,1
T0606571531,T0706610528,2
T0606571531,T0706602526,2
T0606571531,T0706603528,2
T0606571531,T0706604526,2
T0606589548,T0606578560,1
T0606589548,T0706611523,2
T0606589548,T0706616521,2
T0606522582,T0606551594,2
T0606522582,T0606555588,2
T0606522582,T0607533616,1
T0606523526,T0506495528,2
T0606523526,T0506494527,2
T0606523526,T0506493530,2
T0606531556,T0606561554,2
T0606531556,T0606569552,2
T0606531556,T0606564549,2
T0606531556,T0606566547,2
T0606531556,T0606528577,1
T0606531556,T0606567553,2
T0606592554,T0606563574,2
T0606592554,T0606568578,2
T0606592554,T0606570576,2
T0606573547,T0606545536,2
T0606573547,T0606542534,2
T0606573547,T0606565526,1
T0606573547,T0606541531,2
T0606573547,T0606547535,2
T0606573547,T0606543531,2
T0606573547,T0606560512,1
T0606573547,T0606565526,1
T0606558571,T0606572539,2
T0606558571,T0606573542,2
T0606558571,T0606573546,2
T0606558571,T0606543578,1
T0606558571,T0606526587,1
T0606558571,T0606531584,1
T0606589586,T0707618608,1
T0606589586,T0707611618,2
T0606593513,T0606584544,1
T0606593513,T0606582548,1
T0606593513,T0706623507,2
T0606593513,T0706621502,2
T0606593513,T0706624508,2
T0606593513,T0706626502,2
T0606571509,T0606587511,1
T0606571509,T0606575546,2
T0606571509,T0606576546,2
T0607578634,T0607576665,1
T0607578634,T0707613634,2
T0607578634,T0707612633,2
T0607578634,T0707608632,2
T0607578634,T0707615632,2
T0607578634,T0707617632,2
T0607578634,T0707614630,2
T0607582644,T0607588612,2
T0607582644,T0607592610,2
T0607582644,T0607547653,1
T0607599660,T0707637661,1
T0607599660,T0707601699,2
T0607599660,T0707621661,1
T0607599660,T0707626661,1
T0607599660,T0707600697,2
T0607590632,T0707626635,2
T0607565647,T0607578617,2
T0607565647,T0607542655,1
T0607565647,T0607573622,2
T0607500683,T0607507689,1
T0607500683,T0608537716,1
T0607500683,T0608524705,2
T0607500683,T0608535713,1
T0607500683,T0608518710,2
T0607500683,T0608523703,1
T0607500683,T0608526710,2
T0607580651,T0607569677,2
T0607580651,T0607572680,2
T0607580651,T0607570680,2
T0607580651,T0607573683,2
T0607580651,T0607571683,2
T0607580651,T0607569679,2
T0607592669,T0607577693,2
T0607592669,T0608575700,2
T0607592669,T0707605662,1
T0607531691,T0608550717,1
T0607531691,T0608545709,1
T0607531691,T0608557726,1
T0607531691,T0608544708,1
T0607531691,T0608554712,2
T0607531691,T0608555712,2
T0607531691,T0608558726,1
T0607531691,T0608554707,2
T0607565689,T0607578692,1
T0607565689,T0608570718,2
T0607565689,T0608568722,2
T0607565689,T0608569723,2
T0607565689,T0608573721,2
T0607565689,T0608571718,2
T0607552650,T0607563612,1
T0607552650,T0607516663,2
T0607552650,T0607520662,2
T0607554612,T0607553647,2
T0607554612,T0607558647,2
T0607554612,T0607550649,2
T0607554612,T0607555643,2
T0607554612,T0607558647,2
T0607554612,T0607555648,2
T0607529632,T0507492621,2
T0607529632,T0607522601,1
T0608545795,T0608560775,1
T0608545795,T0609521817,2
T0608545795,T0609520816,2
T0608545795,T0609521813,2
T0608545795,T0609515812,2
T0608549703,T0607515699,2
T0608549703,T0608515702,2
T0608549703,T0608513701,2
T0608586764,T0608581728,2
T0608586764,T0608578732,2
T0608586764,T0608583735,2
T0608541753,T0608549723,2
T0608541753,T0608517760,1
T0608541753,T0608548717,2
T0608576783,T0708606798,2
T0608576783,T0708608798,2
T0608576783,T0708601796,2
T0608576783,T0708607798,2
T0608514748,T0508491765,2
T0608514748,T0508491767,2
T0608514748,T0508487772,2
T0608514748,T0508491770,2
T0608514748,T0508490767,2
T0608514748,T0508493767,2
T0608514748,T0508488771,2
T0608514748,T0608536725,1
T0608514748,T0608535726,1
T0608514748,T0608524737,1
T0608508758,T0508475742,2
T0608508758,T0508476741,2
T0608508758,T0508491728,1
T0608508758,T0508494733,1
T0608508758,T0608500744,1
T0608503793,T0508496757,2
T0608503793,T0508494755,2
T0608503793,T0508492758,2
T0608503793,T0508494761,2
T0608535755,T0608517777,2
T0608535755,T0608516783,2
T0608535755,T0608519782,2
T0608535755,T0608566731,1
T0608539799,T0608531765,2
T0608531740,T0608520766,2
T0608531740,T0608516773,2
T0608531740,T0608514769,2
T0608531740,T0608515774,2
T0608531740,T0608517766,2
T0608556730,T0607556698,2
T0608556730,T0607559695,2
T0608556730,T0608535732,1
T0608556730,T0608555700,2
T0609551884,T0609562857,2
T0609551884,T0609559854,2
T0609551884,T0609541887,1
T0609551884,T0609557850,2
T0609577851,T0609597881,2
T0609577851,T0609580853,1
T0609577851,T0609596878,2
T0609577851,T0609594876,2
T0609577851,T0609593877,2
T0609577851,T0709607871,1
T0609521802,T0509497809,1
T0609521802,T0509496810,1
T0609521802,T0608529768,2
T0609521802,T0608527773,2
T0609521802,T0608530769,2
T0609521802,T0608533772,2
T0609521802,T0608529767,2
T0609521802,T0608526769,2
T0609521802,T0609505807,1
T0609568805,T0608547787,2
T0609568805,T0608559793,1
T0609568805,T0608557790,1
T0609599840,T0709604875,2
T0609599840,T0709611871,2
T0609599840,T0709611870,2
T0609599840,T0709608873,2
T0609599840,T0709606877,2
T0609599840,T0709633849,1
T0609500859,T0509485889,1
T0609500859,T0509498863,1
T0609500859,T0509494871,1
T0609500859,T0609525846,2
T0609500859,T0609533847,2
T0609500859,T0609531846,2
T0609537820,T0609566809,2
T0609537820,T0609564810,2
T0609537820,T0609529851,1
T0609537820,T0609564810,2
T0609537820,T0609566809,2
T0609545867,T0609579860,2
T0609545867,T0609541895,1
T0609545867,T0609574864,2
T0609545867,T0609572860,2
T0609545867,T0609542889,1
T0609507895,T0510488906,1
T0609507895,T0609520863,2
T0609507895,T0609523863,2
T0609507895,T0609523868,2
T0609507895,T0609525865,2
T0609507895,T0609528867,2
T0609507895,T0609524863,2
T0609541811,T0608571792,1
T0609537824,T0608523791,2
T0609537824,T0608519792,2
T0609537824,T0608521791,2
T0609537824,T0608523790,2
T0609544831,T0609515846,2
T0609544831,T0609520846,2
T0609544831,T0609516844,2
T0609544831,T0609518853,2
T0609593814,T0609567830,2
T0609593814,T0609568830,2
T0609593814,T0609563837,2
T0609593814,T0609598807,1
T0609593814,T0609568837,2
T0609593814,T0609568838,2
T0609593814,T0708617780,1
T0610532940,T0610554963,2
T0610532940,T0610554960,2
T0610532940,T0610550956,1
T0610532940,T0610547953,1
T0610532940,T0610554960,2
T0610532940,T0610554965,2
T0610532940,T0610551963,2
T0610550975,T0610578960,1
T0610599939,T0610567954,2
T0610599939,T0610569946,2
T0610599939,T0610568951,2
T0610599939,T0610570945,2
T0610599939,T0610569947,2
T0610599939,T0710610904,1
T0610599939,T0710607915,1
T0610582983,T0610550990,2
T0610582983,T0610551987,2
T0610504926,T0510479960,1
T0610504926,T0510495938,1
T0610504926,T0510480958,1
T0610504926,T0610528907,2
T0610504926,T0610529903,2
T0610504926,T0610526906,2
T0610504926,T0610531910,2
T0610548982,T0610576962,2
T0610548982,T0610545987,1
T0610548982,T0610542992,1
T0610548982,T0610576964,2
T0610548982,T0610575960,2
T0610548982,T0610576967,2
T0610561949,T0610525925,1
T0610561949,T0610546918,2
T0610561949,T0610540916,2
T0610561949,T0610531930,1
T0610561949,T0610544922,2
T0610561949,T0610541936,1
T0610561949,T0610540924,2
T0610524949,T0610516937,1
T0610524949,T0610504920,1
T0610556914,T0609582897,2
T0610556914,T0609582897,2
T0610556914,T0609580896,2
T0610556914,T0609579898,2
T0610556914,T0610535948,1
T0610556914,T0610545932,1
T0610509947,T0510492972,2
T0610509947,T0510487973,2
T0610509947,T0510489974,2
T0610509947,T0510489973,2
T0610509947,T0610534929,1
T0610509947,T0610526935,1
T0610599932,T0610582905,2
T0610599932,T0610573912,1
T0610599932,T0610566906,1
T0610599968,T0610584996,2
T0610599968,T0610579998,2
T0610599968,T0610582995,2
T0701683079,T0701648078,2
T0701683079,T0701649073,2
T0701683079,T0701651079,2
T0701683079,T0701645076,2
T0701683079,T0701682050,1
T0701683079,T0701646079,2
T0701608055,T0701613087,2
T0701608055,T0701614086,2
T0701608055,T0701618089,2
T0701608055,T0701636061,1
T0701608055,T0701638062,1
T0701608055,T0701614088,2
T0701608055,T0701616090,2
T0701608055,T0701614088,2
T0701677047,T0701677079,2
T0701677047,T0701676081,2
T0701677047,T0801714045,1
T0701677047,T0801712044,1
T0701677047,T0801703045,1
T0701644006,T0701612009,2
T0701644006,T0701613015,2
T0701644006,T0701614015,2
T0701653042,T0701660039,1
T0701653042,T0701637070,2
T0701653042,T0701640072,2
T0701653042,T0701643070,2
T0701653042,T0701678031,1
T0701622056,T0701607031,2
T0701604047,T0601587071,2
T0701604047,T0601584071,2
T0701683078,T0701672098,1
T0701683078,T0702667108,1
T0701683078,T0801709063,2
T0701683078,T0801714064,2
T0701683078,T0801713064,2
T0701683078,T0801714062,2
T0701683078,T0801711062,2
T0701680007,T0701654022,2
T0701680007,T0701654029,2
T0701680007,T0701655028,2
T0701680007,T0701655027,2
T0701618013,T0701602040,1
T0701618013,T0701600044,1
T0701618013,T0701600044,1
T0701685077,T0701653095,2
T0701685077,T0701652094,2
T0701685077,T0701651093,2
T0701685077,T0701653094,2
T0701685077,T0701654096,2
T0701685077,T0701652089,2
T0701685077,T0801704041,1
T0701674013,T0701660022,1
T0701674013,T0701642033,1
T0701689014,T0701658020,2
T0701689014,T0701652019,2
T0701689014,T0701657018,2
T0701689014,T0701659018,2
T0702669125,T0702642110,2
T0702669125,T0702643107,2
T0702669125,T0702641110,2
T0702669125,T0702638109,2
T0702669125,T0702663114,1
T0702607144,T0702634150,2
T0702607144,T0702642153,2
T0702607144,T0702637153,2
T0702607144,T0702635152,2
T0702607144,T0702641154,2
T0702607144,T0702615175,1
T0702656136,T0702678114,2
T0702656136,T0702644148,1
T0702656136,T0702624167,1
T0702656136,T0702681113,2
T0702656136,T0702678115,2
T0702656136,T0702680110,2
T0702656136,T0702679115,2
T0702656136,T0702677115,2
T0702618128,T0602587136,2
T0702618128,T0602579133,2
T0702618128,T0602581135,2
T0702618128,T0602586132,2
T0702618128,T0701625089,1
T0702649164,T0702631138,2
T0702649164,T0702621140,1
T0702649164,T0702630148,1
T0702649164,T0702626134,2
T0702649164,T0702631137,2
T0702649164,T0702626136,2
T0702649164,T0702627133,2
T0702682145,T0702659122,2
T0702682145,T0702660126,2
T0702682145,T0702654128,2
T0702682145,T0702657112,1
T0702682145,T0702654127,2
T0702682145,T0702659114,1
T0702682145,T0702658125,2
T0702682145,T0702659128,2
T0702699122,T0701693089,1
T0702699122,T0702670115,2
T0702699122,T0702669114,2
T0702699122,T0702669116,2
T0702699122,T0702670114,2
T0702699122,T0702665119,2
T0702661102,T0702697105,1
T0702661102,T0702663137,2
T0702661102,T0702663129,2
T0702661102,T0702688104,1
T0702635131,T0702669135,2
T0702635131,T0702664128,2
T0702635131,T0702665127,2
T0702635131,T0702668131,2
T0702675199,T0703649220,2
T0702675199,T0703644218,2
T0702618132,T0602583154,1
T0702618132,T0702601143,1
T0702618132,T0702637101,2
T0702666199,T0702671160,2
T0702666199,T0702672168,2
T0702666199,T0702670169,2
T0702640129,T0701660091,1
T0702640129,T0702610149,2
T0702640129,T0702612142,2
T0702640129,T0702613142,2
T0702640129,T0702648113,1
T0702640129,T0702611148,2
T0702640129,T0702608141,2
T0702640129,T0702643123,1
T0702695112,T0702668141,1
T0702695112,T0702672138,1
T0702695112,T0702671139,1
T0702695112,T0801724089,2
T0702695112,T0801722094,2
T0702695112,T0801723091,2
T0702695112,T0801723089,2
T0702695112,T0801720094,2
T0702695112,T0801722086,2
T0702695112,T0801721087,2
T0702695112,T0801721091,2
T0703650256,T0703657284,2
T0703650256,T0703660283,2
T0703650256,T0703663288,2
T0703650266,T0703623242,2
T0703650266,T0703629246,1
T0703650266,T0703628246,2
T0703650266,T0703630243,2
T0703650266,T0703629245,2
T0703650266,T0703625243,2
T0703693245,T0703662255,1
T0703693245,T0803701218,2
T0703693245,T0803704213,2
T0703693245,T0803706212,2
T0703693245,T0803705213,2
T0703693245,T0803707216,2
T0703646205,T0702630188,1
T0703646205,T0702609167,1
T0703646205,T0702619185,2
T0703646205,T0702623178,2
T0703646205,T0702624178,2
T0703646205,T0702625183,1
T0703646205,T0702611170,1
T0703646205,T0702626181,2
T0703646205,T0702639198,1
T0703618202,T0603591226,1
T0703618202,T0702643174,2
T0703618202,T0702642174,2
T0703618202,T0702642174,2
T0703618202,T0702641179,2
T0703618202,T0702639173,2
T0703618202,T0702643179,2
T0703618202,T0702641177,2
T0703618202,T0702642178,2
T0703618202,T0702642180,2
T0703618202,T0703601217,1
T0703618202,T0703602216,1
T0703621298,T0703610263,2
T0703621298,T0703613269,2
T0703621298,T0703614268,2
T0703608208,T0603575222,2
T0703608208,T0603576227,2
T0703608208,T0603578221,2
T0703608208,T0603576227,2
T0703608208,T0603576226,2
T0703608208,T0702618185,1
T0703648262,T0703679268,2
T0703648262,T0703678273,2
T0703648262,T0703676273,2
T0703648262,T0703679270,2
T0703638265,T0703619294,2
T0703638265,T0703650256,1
T0703638265,T0703617294,2
T0703638265,T0703621294,2
T0703638265,T0703616292,2
T0703638265,T0703618288,2
T0703638265,T0703623288,2
T0703638265,T0703614291,2
T0703638265,T0703622289,2
T0703638265,T0703615289,2
T0703686299,T0703694268,2
T0703686299,T0703690269,2
T0703686299,T0704671301,1
T0703686299,T0704661302,1
T0703605268,T0703632250,2
T0703605268,T0703637250,2
T0703633218,T0702659197,1
T0703633218,T0703656200,1
T0703633218,T0703614246,2
T0703633218,T0703615239,2
T0703633218,T0703615240,2
T0703633218,T0703617245,2
T0703638262,T0703669258,2
T0703638262,T0703673255,2
T0703638262,T0703669257,2
T0703638262,T0703672257,2
T0703638262,T0703677258,2
T0703638262,T0703670258,2
T0703638262,T0703677257,2
T0703638262,T0703671260,2
T0704673311,T0704665339,2
T0704673311,T0704696304,1
T0704673311,T0704661342,2
T0704673311,T0704692305,1
T0704663365,T0704651335,2
T0704663365,T0704634356,1
T0704663365,T0704649332,2
T0704663365,T0704653331,2
T0704663365,T0704652335,2
T0704663365,T0704656336,2
T0704663365,T0704650332,2
T0704663365,T0704650337,2
T0704663365,T0704654336,2
T0704639372,T0704632385,1
T0704639372,T0704668354,2
T0704639372,T0704664358,2
T0704639372,T0704670356,2
T0704639372,T0704629391,1
T0704639372,T0704669354,2
T0704639372,T0704671360,2
T0704639372,T0705620407,1
T0704639372,T0705621405,1
T0704658390,T0704687367,2
T0704658390,T0704686366,2
T0704658390,T0704653396,1
T0704658390,T0704688368,2
T0704658390,T0704682369,2
T0704658390,T0705649401,1
T0704609313,T0603593283,2
T0704609313,T0603580292,1
T0704609313,T0603588285,2
T0704609313,T0603582294,1
T0704601315,T0704609319,1
T0704601315,T0704615344,2
T0704601315,T0704603316,1
T0704601315,T0704613342,2
T0704601315,T0704612345,2
T0704601315,T0704620346,2
T0704601315,T0704620345,2
T0704601315,T0704615342,2
T0704601315,T0704616348,2
T0704634308,T0703615297,1
T0704634308,T0703617278,2
T0704634308,T0703614278,2
T0704634308,T0703616274,2
T0704634308,T0703617276,2
T0704634308,T0703614283,2
T0704604358,T0604576386,2
T0704604358,T0604580383,2
T0704604358,T0604581384,2
T0704604358,T0604581380,2
T0704684339,T0704677307,2
T0704684339,T0704673310,2
T0704684339,T0704650326,1
T0704602366,T0604573387,1
T0704602366,T0704624338,2
T0704602366,T0704622337,2
T0704602366,T0704618338,2
T0704602366,T0704618340,2
T0704693343,T0704663332,2
T0704693343,T0704659334,2
T0704697359,T0804709363,1
T0704697359,T0804709386,2
T0704697359,T0804705387,2
T0704697359,T0804710392,2
T0704651349,T0704660385,2
