VICTIM,Cut Tree,Category Damage
T0704604358,T0604593368,1
T0605515468,T0605502444,1
T0504491367,T0605504401,2
T0505476486,T0605505492,2
T0505476486,T0605508493,2
T0604517395,T0605524427,2
T0605542408,T0605527438,2
T0604517395,T0605528430,2
T0604517395,T0605529430,2
T0605542408,T0605529438,2
T0604517395,T0605530426,2
T0604517395,T0605531400,1
T0605542408,T0605531443,2
T0604517395,T0605532429,2
T0605531484,T0605539473,1
T0605519487,T0605542480,1
T0605519487,T0605549478,1
T0605585490,T0605553473,2
T0604517395,T0605554408,1
T0605585490,T0605555473,2
T0605585490,T0605556470,2
T0605585490,T0605557468,2
T0605585476,T0605557489,1
T0605585490,T0605558468,2
T0605531484,T0605559446,1
T0605585490,T0605561470,2
T0605559459,T0605563460,1
T0606593513,T0605565497,2
T0605585490,T0605566460,1
T0605559459,T0605566488,2
T0605559459,T0605566489,2
T0605559459,T0605566495,2
T0605559459,T0605567491,2
T0605559459,T0605568490,2
T0606593513,T0605568496,2
T0605559459,T0605569487,2
T0606593513,T0605570498,2
T0605559459,T0605571488,2
T0606593513,T0605575479,1
T0606593513,T0605577482,1
T0705608428,T0605578435,1
T0705616478,T0605581482,2
T0705616478,T0605581483,2
T0705609446,T0605582408,1
T0705609446,T0605582425,2
T0705616478,T0605584487,2
T0705616478,T0605584488,2
T0705616478,T0605586489,2
T0705608428,T0605587433,1
T0705609446,T0605588415,1
T0705609446,T0605591420,1
T0705609446,T0605591420,1
T0605578446,T0605597467,2
T0605572419,T0605598433,2
T0605578446,T0605598469,2
T0605578446,T0605598470,2
T0605531484,T0606501504,2
T0506472530,T0606501513,2
T0506472530,T0606501517,2
T0606515503,T0606501531,2
T0506472530,T0606502512,2
T0606515503,T0606502532,2
T0606515503,T0606503536,2
T0605531484,T0606505506,2
T0605531484,T0606506502,2
T0606515503,T0606506530,2
T0606515503,T0606506534,2
T0605531484,T0606507505,2
T0606515503,T0606508532,2
T0606515503,T0606508532,2
T0605519487,T0606509517,2
T0605519487,T0606513519,2
T0605519487,T0606514516,2
T0605519487,T0606514517,2
T0606507547,T0606517530,1
T0606517508,T0606522541,1
T0606571531,T0606533535,2
T0606571531,T0606533539,2
T0606571531,T0606536542,2
T0606517508,T0606546510,2
T0606517508,T0606546515,2
T0606517508,T0606549514,2
T0606517508,T0606549515,2
T0606589548,T0606551586,1
T0606522582,T0606558574,1
T0606589548,T0606563574,1
T0605585481,T0606568514,2
T0606592554,T0606568578,2
T0605585481,T0606570514,2
T0606592554,T0606570576,2
T0606592554,T0606570584,2
T0605585481,T0606571509,2
T0605585481,T0606571509,2
T0606573547,T0606572573,1
T0606592554,T0606573580,2
T0606592554,T0606574578,2
T0606592554,T0606574581,2
T0605585481,T0606575511,2
T0605585481,T0606575513,2
T0606558571,T0606584584,2
T0606558571,T0606586587,2
T0606558571,T0606588582,2
T0606558571,T0606589585,2
T0606558571,T0606589586,2
T0706613568,T0606591570,1
T0606558571,T0606591584,2
T0606522582,T0607510615,2
T0507497681,T0607510672,1
T0508496715,T0607510687,2
T0508496715,T0607511688,2
T0606522582,T0607512614,2
T0606522582,T0607517615,2
T0606522582,T0607519615,2
T0507496637,T0607522627,2
T0507496637,T0607523627,2
T0607529632,T0607525647,1
T0507496637,T0607527625,2
T0507496637,T0607529623,2
T0507496637,T0607529630,2
T0607565647,T0607531640,2
T0607547653,T0607534626,2
T0607565647,T0607534641,2
T0607565647,T0607535633,2
T0607565647,T0607538634,2
T0607547653,T0607540619,2
T0607547653,T0607540627,2
T0607565647,T0607540639,2
T0607547653,T0607541625,2
T0607580651,T0607548632,1
T0607531691,T0607553692,1
T0607565647,T0607554612,1
T0607565647,T0607558623,1
T0607531691,T0607559692,1
T0607580651,T0607561627,2
T0607580651,T0607563624,2
T0607580651,T0607566625,2
T0607580651,T0607567627,2
T0608557726,T0607570695,1
T0608557726,T0607572690,1
T0606558571,T0607573602,1
T0608549703,T0607576687,2
T0608549703,T0607577693,2
T0608549703,T0607578690,2
T0608549703,T0607578692,2
T0607590632,T0607579661,1
T0607582644,T0607580675,2
T0608549703,T0607581694,2
T0607582644,T0607583675,2
T0607582644,T0607585676,2
T0607590632,T0607586642,1
T0607590632,T0607586642,1
T0607582644,T0607586673,2
T0706621582,T0607587607,1
T0607578634,T0607587646,1
T0607590632,T0607588637,1
T0706621582,T0607590605,1
T0707604676,T0607591643,2
T0707604676,T0607593644,2
T0707604676,T0607594648,2
T0707604676,T0607595643,2
T0707604676,T0607596645,2
T0707604676,T0607597639,2
T0707604676,T0607598644,2
T0607500683,T0608501714,2
T0607500683,T0608501714,2
T0509467806,T0608504782,1
T0508478702,T0608505710,2
T0508478702,T0608507707,2
T0508478702,T0608507714,2
T0508478702,T0608508706,2
T0508483715,T0608513712,2
T0609541811,T0608513795,2
T0609541811,T0608513799,2
T0508483715,T0608515710,2
T0508483715,T0608515712,2
T0608545795,T0608515774,2
T0608545795,T0608516773,2
T0609541811,T0608516797,2
T0608545795,T0608517777,2
T0508483715,T0608518710,2
T0508483715,T0608519705,2
T0608503793,T0608522788,1
T0608557726,T0608523735,2
T0609541811,T0608523780,1
T0609541811,T0608523781,1
T0508496796,T0608523790,2
T0508496796,T0608523791,2
T0608557726,T0608524737,2
T0608545795,T0608524774,2
T0608557726,T0608525739,2
T0608557726,T0608525742,2
T0608557726,T0608526737,2
T0608545795,T0608526769,1
T0607531691,T0608528723,2
T0608557726,T0608528736,2
T0607531691,T0608529722,2
T0607531691,T0608529723,2
T0508496796,T0608531789,2
T0607531691,T0608532725,2
T0607531691,T0608533721,2
T0608531740,T0608533772,1
T0608535755,T0608533786,2
T0608549703,T0608534738,1
T0607531691,T0608535726,2
T0607531691,T0608536719,2
T0607531691,T0608536725,2
T0608508758,T0608544757,2
T0607565689,T0608549723,2
T0608556730,T0608550764,1
T0609537820,T0608553788,2
T0609537820,T0608554788,2
T0609537820,T0608555796,2
T0609537820,T0608556791,2
T0609537820,T0608557790,2
T0609537820,T0608558793,2
T0608531740,T0608560741,2
T0608531740,T0608560742,2
T0608531740,T0608560742,2
T0608557726,T0608564709,1
T0608531740,T0608564741,2
T0608531740,T0608565744,2
T0608570718,T0608567745,1
T0708611711,T0608573742,1
T0708610741,T0608578732,2
T0609568805,T0608579775,2
T0609568805,T0608580774,2
T0708610741,T0608581728,2
T0609568805,T0608581780,2
T0609568805,T0608582780,2
T0608556730,T0608584727,2
T0609568805,T0608584773,2
T0609568805,T0608585775,2
T0608556730,T0608589727,2
T0708609719,T0608591751,2
T0708609719,T0608593744,2
T0708609719,T0608593748,2
T0708609719,T0608594746,2
T0708609719,T0608594747,2
T0708609719,T0608596746,2
T0509469833,T0609500837,2
T0610504926,T0609500893,2
T0509469833,T0609502837,2
T0610504926,T0609502895,2
T0509469833,T0609503835,2
T0610504926,T0609503894,2
T0509469833,T0609504839,2
T0509469815,T0609505810,1
T0609537820,T0609507839,1
T0609545867,T0609510853,1
T0609500859,T0609512841,1
T0609544831,T0609515846,2
T0609545867,T0609515855,1
T0609500859,T0609516835,1
T0609544831,T0609516844,2
T0609544831,T0609518843,2
T0609537824,T0609519833,1
T0609544831,T0609520846,2
T0610556914,T0609528894,2
T0609545867,T0609529839,2
T0610556914,T0609530884,1
T0609545867,T0609531835,2
T0610556914,T0609532892,2
T0609545867,T0609533839,2
T0609568805,T0609534824,1
T0609545867,T0609536842,2
T0610556914,T0609536896,2
T0610556914,T0609537891,1
T0610556914,T0609539894,1
T0609568805,T0609545818,1
T0609577851,T0609550814,1
T0609577851,T0609552831,2
T0609577851,T0609552835,2
T0609577851,T0609552836,2
T0609544831,T0609553815,1
T0609577851,T0609554833,2
T0609577851,T0609555830,2
T0608539799,T0609557822,1
T0608539799,T0609564820,2
T0608539799,T0609565818,2
T0608539799,T0609566817,2
T0608539799,T0609568824,2
T0608539799,T0609568837,1
T0609542880,T0609568866,2
T0608539799,T0609569820,2
T0609542880,T0609569871,2
T0608539799,T0609570818,2
T0608539799,T0609570820,2
T0609593814,T0609570829,1
T0609593814,T0609570830,1
T0608539799,T0609571819,2
T0609542880,T0609571873,2
T0609593814,T0609572828,1
T0609599840,T0609572860,2
T0609599840,T0609573858,2
T0609577851,T0609574847,1
T0609599840,T0609574857,2
T0609551884,T0609579898,2
T0609593814,T0609581822,1
T0608576783,T0609586812,1
T0608576783,T0609588817,1
T0709602896,T0609596899,1
T0709629880,T0609597881,2
T0709629880,T0609597885,2
T0709629880,T0609598883,2
T0709604856,T0609599893,2
T0610532940,T0610500950,2
T0610532940,T0610502945,2
T0610532940,T0610503946,2
T0610532940,T0610503948,2
T0610532940,T0610504948,2
T0610532940,T0610504949,2
T0510492908,T0610518904,2
T0610550975,T0610519981,2
T0510492908,T0610522902,2
T0510492908,T0610523900,2
T0610550975,T0610524983,2
T0510499918,T0610526906,2
T0610561949,T0610526935,2
T0510492908,T0610527902,2
T0510499918,T0610528907,2
T0510499918,T0610529903,2
T0510499918,T0610531910,2
T0510499918,T0610532903,2
T0510499918,T0610533904,2
T0610524949,T0610533963,1
T0510499918,T0610534910,2
T0610532940,T0610542908,1
T0610532940,T0610543906,1
T0610556914,T0610547903,1
T0610561949,T0610550918,1
T0610548982,T0610554946,2
T0610550975,T0610554963,1
T0610524949,T0610554965,2
T0610550975,T0610562940,1
T0610582983,T0610562982,1
T0609551884,T0610566906,1
T0709602896,T0610567913,1
T0610591951,T0610567972,2
T0610591951,T0610567973,2
T0610591951,T0610567975,2
T0610591951,T0610567977,2
T0609551884,T0610571913,1
T0710604966,T0610572962,1
T0610599968,T0610573996,1
T0610599968,T0610574995,1
T0610582983,T0610580954,2
T0609551884,T0610582905,2
T0610599968,T0610585984,1
T0610564992,T0610587984,1
T0709602896,T0610588903,1
T0709602896,T0610588903,1
T0610599939,T0610591961,1
T0710604966,T0610599931,2
T0701622056,T0701600080,2
T0701622056,T0701601076,2
T0701622056,T0701601076,2
T0701622056,T0701601083,2
T0701622056,T0701602078,2
T0701622056,T0701602080,2
T0601599049,T0701606070,1
T0701608055,T0701621063,1
T0702640129,T0701623098,2
T0701608055,T0701624081,2
T0101018027,T0701625000,1
T0601599049,T0701626056,2
T0601599049,T0701627060,2
T0701608055,T0701627080,2
T0601599049,T0701628056,2
T0701608055,T0701628080,2
T0702640129,T0701628093,2
T0601599049,T0701629061,2
T0701608055,T0701629085,2
T0601599049,T0701630061,2
T0702640129,T0701631096,2
T0702640129,T0701631098,2
T0601599049,T0701633060,2
T0701622056,T0701636044,1
T0702618128,T0701642097,2
T0702618128,T0701642099,2
T0701622056,T0701648034,1
T0701622056,T0701649034,1
T0701685077,T0701650087,2
T0101018027,T0701651000,1
T0701680007,T0701651020,2
T0701685077,T0701651093,2
T0701680007,T0701652019,2
T0701685077,T0701652085,2
T0701685077,T0701652089,2
T0701680007,T0701654022,2
T0701622056,T0701654029,1
T0701689014,T0701655027,2
T0701622056,T0701655028,1
T0701689014,T0701659027,2
T0701689014,T0701660022,2
T0701653042,T0701660069,2
T0701653042,T0701660073,2
T0701689014,T0701662023,2
T0701653042,T0701663070,2
T0701653042,T0701666069,2
T0701653042,T0701666072,2
T0701653042,T0701666076,2
T0801700034,T0701678035,1
T0701653042,T0701678051,1
T0801704083,T0701686094,1
T0701685077,T0701691061,1
T0701685077,T0701692058,1
T0801700034,T0701698001,2
T0702695112,T0701699095,1
T0702618128,T0702601143,1
T0702618132,T0702609167,1
T0702640129,T0702626101,2
T0702607144,T0702626134,1
T0702640129,T0702628102,2
T0702656136,T0702631108,2
T0702656136,T0702632108,2
T0702656136,T0702632117,1
T0702649164,T0702633195,1
T0702656136,T0702634112,2
T0702618128,T0702637101,2
T0702656136,T0702638109,2
T0703608208,T0702639198,2
T0702635131,T0702640146,1
T0702607144,T0702641126,1
T0702649164,T0702642178,1
T0703608208,T0702642196,2
T0702607144,T0702643125,1
T0702618132,T0702654127,2
T0702695112,T0702659122,2
T0702695112,T0702660120,2
T0701683078,T0702661102,2
T0701683078,T0702663101,2
T0702695112,T0702663122,2
T0702635131,T0702663137,2
T0702635131,T0702663145,2
T0702635131,T0702664143,2
T0702695112,T0702665119,2
T0702695112,T0702666121,2
T0702635131,T0702668141,2
T0802704169,T0702670169,2
T0802704169,T0702672168,2
T0702649164,T0702677148,2
T0702649164,T0702678148,2
T0702649164,T0702681146,2
T0702649164,T0702682145,2
T0702649164,T0702682150,2
T0701683079,T0702687102,1
T0701683079,T0702687106,1
T0803718204,T0702687189,2
T0801700096,T0702688126,1
T0803718204,T0702688187,2
T0803718204,T0702692192,2
T0803718204,T0702693186,2
T0803718204,T0702693186,2
T0803718204,T0702694188,2
T0803718204,T0702694193,2
T0703608208,T0703600241,1
T0603596224,T0703601235,1
T0703608208,T0703601237,1
T0603596224,T0703606247,1
T0603596224,T0703608251,1
T0703621298,T0703613269,2
T0703621298,T0703614268,2
T0703650266,T0703615258,2
T0703621298,T0703615297,1
T0703650266,T0703616259,2
T0703633218,T0703617245,2
T0703650266,T0703617258,2
T0703633218,T0703618245,2
T0703650266,T0703619256,2
T0703633218,T0703620245,2
T0703605268,T0703621247,1
T0703633218,T0703621249,2
T0703650266,T0703621260,2
T0703650256,T0703622233,2
T0703650256,T0703623232,2
T0603596224,T0703623233,2
T0603596224,T0703623235,2
T0703633218,T0703624247,2
T0703633218,T0703624250,2
T0703605268,T0703625243,1
T0704601315,T0703631296,1
T0704601315,T0703636293,1
T0703608208,T0703638202,2
T0703608208,T0703640204,2
T0703633218,T0703640215,1
T0703633218,T0703640215,1
T0703650256,T0703640243,1
T0703608208,T0703643200,2
T0703608208,T0703643204,2
T0703608208,T0703644201,2
T0704673311,T0703644291,2
T0703618202,T0703647213,2
T0704673311,T0703647278,1
T0703618202,T0703649210,2
T0704673311,T0703649287,2
T0703618202,T0703650215,2
T0703618202,T0703651215,2
T0704673311,T0703651282,1
T0703618202,T0703652215,2
T0704673311,T0703652294,2
T0703618202,T0703653214,2
T0703618202,T0703654211,2
T0703618202,T0703654213,2
T0703633218,T0703664204,1
T0703638262,T0703664243,2
T0703638262,T0703669239,2
T0703638262,T0703669244,2
T0703638262,T0703670246,2
T0703648262,T0703676273,2
T0803713278,T0703678245,1
T0703648262,T0703678273,2
T0803710213,T0703679231,1
T0703648262,T0703679270,2
T0803710213,T0703686227,1
T0803713278,T0703692250,2
T0803713278,T0703692252,2
T0803713278,T0703693251,2
T0803713278,T0703694256,2
T0704602366,T0704605337,2
T0704602366,T0704606332,2
T0704602366,T0704606335,2
T0704609313,T0704612318,1
T0705608428,T0704615397,2
T0705608428,T0704618395,2
T0705608428,T0704620394,2
T0704604358,T0704623333,2
T0704609313,T0704624338,1
T0704604358,T0704625332,2
T0704604358,T0704629333,2
T0704604358,T0704630330,2
T0704604358,T0704630331,2
T0704663365,T0704634351,1
T0704609313,T0704641327,2
T0704639372,T0704641387,1
T0704634308,T0704644314,1
T0704663365,T0704644356,1
T0704663365,T0704646336,2
T0704663365,T0704646339,2
T0704663365,T0704649332,2
T0704663365,T0704650332,2
T0704663365,T0704650337,2
T0704663365,T0704651335,2
T0704663365,T0704652335,2
T0704634308,T0704654336,2
T0704634308,T0704654340,2
T0704634308,T0704661323,1
T0704658390,T0704662396,1
T0704693343,T0704665339,1
T0704639372,T0704668375,2
T0704639372,T0704670379,2
T0705647404,T0704673394,2
T0704693343,T0704674340,1
T0704684339,T0704674353,1
T0704639372,T0704674374,2
T0704639372,T0704674377,2
T0704639372,T0704674380,2
T0705647404,T0704676388,2
T0705647404,T0704677388,2
T0705647404,T0704679394,2
T0704693343,T0704684309,2
T0704693343,T0704688307,2
T0703686299,T0704692312,1
T0704697359,T0704698389,1
T0605572419,T0705600433,2
T0605572419,T0705600434,2
T0605572419,T0705600437,2
T0605578446,T0705600473,2
T0605572419,T0705601429,2
T0605572419,T0705604431,2
T0605578446,T0705604468,2
T0605578446,T0705604471,2
T0605578446,T0705605470,2
T0605578446,T0705609479,1
T0605578446,T0705610479,1
T0605578446,T0705613481,1
T0705616478,T0705624446,1
T0705654485,T0705626451,1
T0705654485,T0705628454,1
T0705619416,T0705629427,1
T0705654485,T0705629466,2
T0705654485,T0705631457,1
T0705671436,T0705635434,2
T0705671436,T0705635440,2
T0705671436,T0705636438,2
T0705671436,T0705636440,2
T0705654485,T0705636463,1
T0705671436,T0705637438,2
T0705632420,T0705638451,2
T0705671436,T0705639440,2
T0705671436,T0705640435,2
T0705632420,T0705640453,2
T0705632420,T0705641451,2
T0705654485,T0705641470,1
T0705619416,T0705643442,1
T0704639372,T0705644405,1
T0705619416,T0705647437,2
T0705619416,T0705648440,2
T0705619416,T0705648440,2
T0705619416,T0705648448,1
T0705625480,T0705655446,1
T0705699439,T0705666430,1
T0705658422,T0705668430,1
T0705671436,T0705672415,1
T0705658422,T0705672433,1
T0705671436,T0705673402,1
T0805710433,T0705675414,1
T0804715396,T0705678403,2
T0705658422,T0705678438,1
T0706660512,T0705678488,2
T0705658422,T0705679445,2
T0804715396,T0705680401,2
T0704658390,T0705682409,2
T0706660512,T0705682486,2
T0805710433,T0705683419,1
T0704658390,T0705685410,2
T0705677451,T0705686473,1
T0705699439,T0705688403,2
T0704658390,T0705688410,2
T0805710433,T0705688421,1
T0705699439,T0705689403,2
T0704658390,T0705691409,2
T0805710433,T0705693402,2
T0705699439,T0705693406,2
T0805710433,T0705696402,2
T0805710433,T0705696407,2
T0805710433,T0705697400,2
T0805710433,T0705698400,2
T0805710433,T0705698403,2
T0805732415,T0705698424,2
T0805732415,T0705698427,2
T0606573547,T0706602543,2
T0606592554,T0706605543,1
T0606573547,T0706605545,2
T0706602554,T0706606585,2
T0706602554,T0706606589,2
T0706602554,T0706607587,2
T0606592554,T0706608541,1
T0606573547,T0706608547,2
T0706602554,T0706608589,2
T0706602554,T0706609587,2
T0606589548,T0706610520,2
T0606592554,T0706610539,1
T0706602554,T0706610583,2
T0606589548,T0706611523,2
T0706647535,T0706614545,2
T0706613568,T0706615539,2
T0606589548,T0706616521,2
T0706613568,T0706616538,2
T0706613568,T0706616539,2
T0706645543,T0706616565,2
T0606592554,T0706617533,1
T0706647535,T0706617543,2
T0706621582,T0706617585,1
T0706645543,T0706618566,2
T0706613568,T0706619537,2
T0706613568,T0706620540,2
T0706657555,T0706620541,1
T0706647535,T0706621547,2
T0706645543,T0706621562,2
T0706613581,T0706622554,2
T0706613581,T0706622554,2
T0706657555,T0706623542,1
T0706613581,T0706623550,2
T0706602554,T0706625560,1
T0706657555,T0706626543,1
T0706613581,T0706626549,2
T0707641617,T0706626585,2
T0707641617,T0706626590,2
T0707641617,T0706627588,2
T0707641617,T0706629590,2
T0707641617,T0706629590,2
T0606592554,T0706630521,1
T0706602554,T0706630561,1
T0706602554,T0706632562,1
T0706621582,T0706636554,2
T0706621582,T0706636556,2
T0706621582,T0706637556,2
T0706621582,T0706638558,2
T0706621582,T0706639553,2
T0706621582,T0706641560,2
T0706657555,T0706644525,2
T0706660512,T0706645524,1
T0706657555,T0706647520,2
T0706681515,T0706648505,2
T0706647535,T0706651523,1
T0706624511,T0706656509,2
T0706624511,T0706657515,2
T0706624511,T0706658510,2
T0706645543,T0706661523,1
T0707684605,T0706661576,2
T0707684605,T0706662579,2
T0707684605,T0706662580,2
T0707684605,T0706663589,1
T0707684605,T0706664575,2
T0707684605,T0706665576,2
T0707684605,T0706666575,2
T0707684605,T0706666580,2
T0707684605,T0706667576,2
T0806704599,T0706667597,2
T0706637567,T0706670572,2
T0706637567,T0706670574,2
T0806704599,T0706670593,2
T0706645543,T0706672508,1
T0706645543,T0706672509,1
T0806704599,T0706672594,2
T0706645543,T0706673508,1
T0706637567,T0706674571,2
T0706681515,T0706679504,1
T0807717614,T0706685598,2
T0707661627,T0706693591,1
T0607578634,T0707602666,1
T0607578634,T0707605670,1
T0607578634,T0707606656,2
T0607578634,T0707606659,2
T0607578634,T0707610657,2
T0607578634,T0707611656,2
T0607592669,T0707612647,2
T0707640646,T0707612652,1
T0607592669,T0707613647,2
T0707608632,T0707613664,2
T0607582644,T0707615645,1
T0707608632,T0707616662,2
T0707608632,T0707616667,2
T0607582644,T0707617645,1
T0607592669,T0707617649,2
T0607590632,T0707619617,2
T0607592669,T0707619647,2
T0707640646,T0707619651,1
T0707608632,T0707626635,1
T0708611711,T0707628685,2
T0707661627,T0707632651,2
T0707661627,T0707632652,2
T0708611711,T0707633682,2
T0707661627,T0707634651,2
T0707661627,T0707635646,2
T0707661627,T0707636653,2
T0707661627,T0707637648,2
T0707661627,T0707638647,2
T0707656680,T0707638695,1
T0707661627,T0707639649,2
T0706637567,T0707641604,1
T0706637567,T0707642604,1
T0707640646,T0707644610,2
T0707640646,T0707645608,2
T0707640646,T0707646612,2
T0707640646,T0707648616,2
T0707640646,T0707649610,2
T0707640646,T0707652614,2
T0707689675,T0707669647,2
T0707689675,T0707669649,2
T0707689675,T0707669650,2
T0806704599,T0707670600,2
T0707689675,T0707671643,2
T0707689675,T0707674650,2
T0707656680,T0707674653,2
T0707658655,T0707674680,2
T0707691662,T0707674691,2
T0707691662,T0707674692,2
T0707691662,T0707674693,2
T0707656680,T0707676653,2
T0707691662,T0707676694,2
T0707691662,T0707676695,2
T0707661627,T0707677609,1
T0707656680,T0707677650,2
T0707691662,T0707677697,2
T0707656680,T0707678649,2
T0707656680,T0707678658,2
T0707658655,T0707678680,2
T0707691662,T0707678694,2
T0707691662,T0707678696,2
T0707656680,T0707681653,2
T0707652663,T0707683678,2
T0707658655,T0707683680,2
T0707652663,T0707684681,2
T0807717614,T0707686600,2
T0707658655,T0707688678,1
T0808716722,T0707690695,2
T0807717614,T0707691602,2
T0808716722,T0707691697,2
T0807717614,T0707692601,2
T0808716722,T0707695694,2
T0608576783,T0708602790,2
T0608576783,T0708606789,2
T0608576783,T0708606798,2
T0708611719,T0708609749,2
T0708611719,T0708609753,2
T0609593814,T0708611786,2
T0708646786,T0708614798,2
T0708646786,T0708617797,2
T0708674771,T0708639776,2
T0708674771,T0708640778,2
T0708611719,T0708641720,1
T0708674771,T0708641775,2
T0708609719,T0708644700,1
T0708674771,T0708645778,2
T0708674771,T0708647778,2
T0708648740,T0708651757,1
T0708639738,T0708652753,1
T0708655747,T0708653784,2
T0708655747,T0708653784,2
T0708648740,T0708654773,1
T0708648740,T0708655778,1
T0708655747,T0708657780,2
T0708655747,T0708658783,2
T0708639738,T0708659759,2
T0708639738,T0708659760,2
T0708639738,T0708663757,2
T0708639738,T0708663758,2
T0708639738,T0708665757,2
T0708683707,T0708666732,2
T0708671765,T0708672770,1
T0708674771,T0708677749,1
T0708671765,T0708677792,1
T0708648740,T0708680748,2
T0708648740,T0708684743,2
T0808712737,T0708684757,2
T0708683707,T0708689704,1
T0808718753,T0708691731,2
T0808718753,T0708691737,2
T0808718753,T0708694716,1
T0708671765,T0708699774,2
T0709604856,T0709601885,2
T0709625857,T0709602882,2
T0709625857,T0709603879,2
T0709625857,T0709606877,2
T0709602896,T0709613865,2
T0609599840,T0709614816,1
T0709602896,T0709614866,2
T0709604856,T0709618855,1
T0709602896,T0709618861,2
T0709602896,T0709620862,2
T0709602842,T0709622871,2
T0709602842,T0709623866,2
T0709602842,T0709625861,1
T0709602842,T0709625864,2
T0709602842,T0709625869,2
T0709657885,T0709625891,2
T0709657885,T0709625894,2
T0709602842,T0709627870,2
T0709657885,T0709628898,2
T0709657885,T0709629895,2
T0709604856,T0709631854,1
T0709604856,T0709632854,1
T0709629880,T0709633849,1
T0709629880,T0709634845,1
T0709604856,T0709639853,1
T0709604856,T0709641853,1
T0709604856,T0709641854,1
T0709625857,T0709646839,1
T0709625857,T0709648838,1
T0709682880,T0709652874,2
T0709682880,T0709654875,2
T0709625857,T0709658829,1
T0710656907,T0709659870,2
T0710656907,T0709659877,2
T0710656907,T0709660871,2
T0709657885,T0709662871,1
T0710656907,T0709664869,2
T0709648888,T0709667885,1
T0709648888,T0709672884,1
T0709656836,T0709673857,1
T0709656836,T0709679859,2
T0709656836,T0709680853,2
T0709656836,T0709681857,2
T0709656836,T0709683871,1
T0709681887,T0709683891,1
T0709681887,T0709684893,1
T0709656836,T0709685854,2
T0809715845,T0709686835,1
T0709681887,T0709686897,1
T0809725831,T0709691844,2
T0809725831,T0709692842,2
T0809725831,T0709692850,2
T0809725831,T0709693847,2
T0809725831,T0709694848,2
T0709669861,T0709695870,2
T0709669861,T0709696871,2
T0709669861,T0709697866,2
T0709669861,T0709699871,2
T0710604966,T0710600935,2
T0610591951,T0710601939,1
T0610599932,T0710607950,1
T0610599932,T0710612962,1
T0610599932,T0710612964,1
T0610599932,T0710613964,1
T0610599968,T0710623945,2
T0610599968,T0710624951,2
T0610599968,T0710625951,2
T0610599939,T0710630926,2
T0610599932,T0710630943,2
T0610599939,T0710632926,2
T0610599932,T0710632941,2
T0610599932,T0710632941,2
T0710669939,T0710633934,2
T0610599939,T0710634927,2
T0610599932,T0710634948,2
T0610599932,T0710635943,2
T0610599932,T0710635944,2
T0710669939,T0710636934,2
T0710656907,T0710639910,1
T0709648888,T0710639918,2
T0710669939,T0710639935,2
T0710669939,T0710639937,2
T0709648888,T0710640918,2
T0710656907,T0710644909,1
T0709648888,T0710644924,2
T0709648888,T0710646922,2
T0710624972,T0710646995,2
T0709648888,T0710647921,2
T0710624972,T0710647991,2
T0710624972,T0710647994,2
T0710665997,T0710649962,2
T0710665997,T0710649966,2
T0710656907,T0710650908,1
T0710665997,T0710650969,2
T0710665997,T0710652970,2
T0710665997,T0710653964,2
T0710665997,T0710653965,2
T0710665997,T0710654967,2
T0710665997,T0710655967,2
T0710665997,T0710656965,2
T0710684923,T0710657942,2
T0710684923,T0710658943,2
T0710693933,T0710661945,2
T0710693933,T0710663947,2
T0710693933,T0710664947,2
T0710693933,T0710664949,2
T0710693933,T0710665946,2
T0710693933,T0710667946,2
T0810705920,T0710673917,1
T0710692956,T0710678989,1
T0710692956,T0710682980,1
T0710692956,T0710687968,1
T0810705920,T0710692919,1
T0710672931,T0710692961,1
T0710672931,T0710692961,1
T0710672931,T0710696967,1
T0709681887,T0710698919,1
T0710672931,T0710698950,2
T0710672931,T0710698953,2
T0710672931,T0710699946,2
T0801722024,T0801701050,2
T0801722024,T0801702049,2
T0801722024,T0801703049,2
T0801700034,T0801706004,2
T0801722024,T0801706049,2
T0801722024,T0801708047,2
T0801746056,T0801709090,1
T0101018027,T0801710000,1
T0101018027,T0801714000,1
T0801704083,T0801716057,2
T0701683079,T0801716086,2
T0801704083,T0801717055,2
T0801704083,T0801718052,2
T0801704083,T0801718053,2
T0701683079,T0801718085,2
T0801704083,T0801721052,2
T0701683079,T0801721087,2
T0101018027,T0801722000,1
T0801755045,T0801722032,2
T0701683079,T0801722086,2
T0801753030,T0801724013,2
T0801755045,T0801725033,2
T0801704083,T0801725056,2
T0801700096,T0801727087,2
T0801753030,T0801729010,2
T0801700096,T0801729088,2
T0801753030,T0801730012,2
T0801700096,T0801730083,2
T0801700096,T0801730084,2
T0801718049,T0801731019,2
T0801700096,T0801733081,2
T0801700096,T0801733085,2
T0801700096,T0801734084,2
T0801700096,T0801735082,2
T0801718049,T0801737020,2
T0801755045,T0801740010,1
T0801722024,T0801741012,1
T0801722024,T0801742011,1
T0801755045,T0801742017,1
T0101018027,T0801745000,1
T0801722024,T0801748007,1
T0801755045,T0801748029,1
T0101018027,T0801758000,1
T0101018027,T0801763000,1
T0802744106,T0801766091,2
T0901804056,T0801767056,2
T0801746056,T0801769027,2
T0802744106,T0801771093,2
T0801746056,T0801772032,2
T0802744106,T0801772093,2
T0901804056,T0801773063,2
T0802744106,T0801774091,2
T0801751070,T0801781079,2
T0801751070,T0801783075,2
T0801751070,T0801784076,2
T0802743184,T0802704179,2
T0802704169,T0802705156,1
