BlockX,BlockY,x,y,TreeNum,species,spgroup,Diameter (dbc cm),Stem Height,Volume (m3),status,PROD,Damage(Cut angle),Damage STEM,Damage Crown,d30,VOL30
9,3,835,255,T0903835255,ATES,6,15.6,12,0.1,-,,,,,33.6,0.42
9,3,847,224,T0903847224,SARG,6,26.3,12,0.22,-,,,,,44.3,0.98
9,3,827,223,T0903827223,KRAK,6,24.3,15,0.2,-,,,,,42.3,0.87
9,3,870,231,T0903870231,KBDK,6,22.0,15,0.17,-,,,,,40.0,0.74
9,3,896,272,T0903896272,TREL,6,24.0,12,0.19,-,,,,,42.0,0.85
9,3,874,235,T0903874235,TRAG,6,29.6,15,0.28,-,,,,,47.6,1.19
9,3,805,241,T0903805241,KDCK,6,18.7,14,0.13,-,,,,,36.7,0.57
9,3,809,240,T0903809240,TNIV,6,27.7,11,0.24,-,,,,,45.7,1.07
9,3,840,283,T0903840283,CASA,6,29.9,13,0.28,VICTIM,,,0.28,,,
9,3,841,261,T0903841261,SDAV,6,28.3,14,0.25,-,,,,,46.3,1.1
9,3,800,242,T0903800242,SME,6,31.2,17,0.72,VICTIM,,,0.72,,,
9,3,856,254,T0903856254,ACSA,6,41.0,19,1.33,-,,,,,56.0,1.77
9,3,880,222,T0903880222,KES,6,30.9,19,0.75,-,,,,,45.9,1.08
9,3,844,286,T0903844286,ADCH,6,43.5,18,1.45,VICTIM,,,,0.725,58.5,1.96
9,3,863,270,T0903863270,KRBO,6,35.3,19,0.98,-,,,,,50.3,1.36
9,3,865,282,T0903865282,PLON,6,42.1,17,1.31,-,,,,,57.1,1.85
9,3,875,229,T0903875229,CHNA,6,44.9,17,1.49,-,,,,,59.9,2.07
9,3,882,298,T0903882298,TRYA,6,32.9,19,0.85,-,,,,,47.9,1.2
9,3,874,207,T0903874207,MDAS,6,34.4,17,0.87,VICTIM,,,,0.435,49.4,1.3
9,3,855,228,T0903855228,KODK,6,32.3,20,0.85,-,,,,,47.3,1.17
9,3,833,284,T0903833284,ATSR,6,40.6,20,1.35,-,,,,,55.6,1.74
9,3,833,237,T0903833237,TKOV,6,40.6,19,1.3,VICTIM,,,,0.65,55.6,1.74
9,3,882,266,T0903882266,KAKU,6,48.6,21,1.99,-,,,,,63.6,2.38
9,3,824,226,T0903824226,BADM,6,57.3,23,2.94,-,,,,,72.3,3.17
9,3,898,280,T0903898280,CHUT,6,46.7,22,1.9,VICTIM,,,1.9,,,
9,3,891,227,T0903891227,CREY,6,57.9,23,3.0,-,,,,,72.9,3.23
9,3,878,226,T0903878226,CHTU,6,59.9,22,3.12,VICTIM,,,3.12,,,
9,3,895,294,T0903895294,KCAS,6,49.1,23,2.16,VICTIM,,,,1.08,64.1,2.42
9,3,835,268,T0903835268,KRORLORNG,6,48.2,24,2.14,-,,,,,63.2,2.34
9,3,828,270,T0903828270,PHUT,6,92.5,26,8.34,-,,,,,113.5,8.29
9,3,828,299,T0903828299,KRMN,6,97.9,26,9.35,VICTIM,,,,4.675,118.9,9.13
9,3,888,260,T0903888260,KCHP,6,93.2,26,8.47,VICTIM,,,,4.235,114.2,8.4
9,3,844,221,T0903844221,PNGS,6,64.7,28,4.3,-,,,,,85.7,4.59
9,3,843,237,T0903843237,Others,7,10.6,7,0.06,-,,,,,22.6,0.17
9,3,824,232,T0903824232,Others,7,11.4,7,0.07,-,,,,,23.4,0.18
9,3,845,251,T0903845251,Others,7,9.7,8,0.06,-,,,,,21.7,0.16
9,3,888,226,T0903888226,Others,7,11.9,9,0.07,-,,,,,23.9,0.19
9,3,886,211,T0903886211,Others,7,12.5,7,0.07,VICTIM,,,,0.035,24.5,0.2
9,3,823,268,T0903823268,Others,7,6.6,5,0.04,-,,,,,18.6,0.13
9,3,845,230,T0903845230,Others,7,6.4,8,0.04,-,,,,,18.4,0.12
9,3,817,212,T0903817212,Others,7,5.3,10,0.04,-,,,,,17.3,0.11
9,3,850,285,T0903850285,Others,7,10.9,9,0.06,VICTIM,,,,0.03,22.9,0.18
9,3,865,287,T0903865287,Others,7,7.8,5,0.05,-,,,,,19.8,0.14
9,3,810,228,T0903810228,Others,7,14.4,7,0.09,-,,,,,26.4,0.23
9,3,840,239,T0903840239,Others,7,10.5,7,0.06,-,,,,,22.5,0.17
9,3,871,294,T0903871294,Others,7,12.2,7,0.07,-,,,,,24.2,0.19
9,3,822,246,T0903822246,Others,7,5.7,10,0.04,VICTIM,,,,0.02,17.7,0.12
9,3,805,269,T0903805269,Others,7,5.2,6,0.04,-,,,,,17.2,0.11
9,3,800,293,T0903800293,Others,7,11.9,9,0.07,-,,,,,23.9,0.19
9,3,848,295,T0903848295,Others,7,11.1,10,0.06,VICTIM,,,,0.03,23.1,0.18
9,3,899,240,T0903899240,Others,7,13.5,5,0.08,-,,,,,25.5,0.21
9,3,886,220,T0903886220,Others,7,7.0,5,0.04,-,,,,,19.0,0.13
9,3,821,208,T0903821208,Others,7,8.7,10,0.05,-,,,,,20.7,0.15
9,3,815,259,T0903815259,Others,7,6.3,7,0.04,-,,,,,18.3,0.12
9,3,837,299,T0903837299,Others,7,13.3,7,0.08,-,,,,,25.3,0.21
9,3,853,268,T0903853268,Others,7,10.8,7,0.06,-,,,,,22.8,0.18
9,3,848,252,T0903848252,Others,7,15.0,6,0.09,-,,,,,33.0,0.4
9,3,804,269,T0903804269,Others,7,5.2,10,0.04,-,,,,,17.2,0.11
9,3,854,245,T0903854245,Others,7,8.9,8,0.05,-,,,,,20.9,0.15
9,3,811,220,T0903811220,Others,7,14.1,8,0.09,-,,,,,26.1,0.22
9,3,846,259,T0903846259,Others,7,9.3,10,0.05,-,,,,,21.3,0.16
9,3,847,248,T0903847248,Others,7,6.6,10,0.04,-,,,,,18.6,0.13
9,3,812,211,T0903812211,Others,7,9.7,7,0.06,-,,,,,21.7,0.16
9,3,847,294,T0903847294,Others,7,5.4,5,0.04,VICTIM,,,,0.02,17.4,0.11
9,3,810,244,T0903810244,Others,7,10.5,7,0.06,-,,,,,22.5,0.17
9,3,874,216,T0903874216,Others,7,10.7,9,0.06,-,,,,,22.7,0.17
9,3,860,201,T0903860201,Others,7,9.4,7,0.05,-,,,,,21.4,0.16
9,3,899,282,T0903899282,Others,7,10.7,9,0.06,-,,,,,22.7,0.17
9,3,826,210,T0903826210,Others,7,11.2,6,0.07,VICTIM,,,,0.035,23.2,0.18
9,3,869,286,T0903869286,Others,7,11.4,5,0.07,-,,,,,23.4,0.18
9,3,836,201,T0903836201,Others,7,8.4,6,0.05,-,,,,,20.4,0.15
9,3,872,245,T0903872245,Others,7,8.3,5,0.05,VICTIM,,,,0.025,20.3,0.15
9,3,873,207,T0903873207,Others,7,5.6,8,0.04,VICTIM,,,,0.02,17.6,0.12
9,3,895,222,T0903895222,Others,7,9.7,10,0.06,VICTIM,,,,0.03,21.7,0.16
9,3,875,203,T0903875203,Others,7,14.6,8,0.09,VICTIM,,,,0.045,26.6,0.23
9,3,836,290,T0903836290,Others,7,10.7,9,0.06,VICTIM,,,,0.03,22.7,0.17
9,3,894,282,T0903894282,Others,7,5.3,6,0.04,VICTIM,,,0.04,,,
9,3,871,295,T0903871295,Others,7,27.1,12,0.24,-,,,,,45.1,1.03
9,3,849,218,T0903849218,Others,7,20.4,14,0.15,VICTIM,,,,0.075,38.4,0.66
9,3,892,245,T0903892245,Others,7,26.5,13,0.23,VICTIM,,,0.23,,,
9,3,834,275,T0903834275,Others,7,25.9,11,0.22,-,,,,,43.9,0.96
9,3,800,220,T0903800220,Others,7,22.3,12,0.17,-,,,,,40.3,0.76
9,3,810,232,T0903810232,Others,7,19.9,15,0.14,VICTIM,,,0.14,,,
9,3,848,261,T0903848261,Others,7,19.8,14,0.14,-,,,,,37.8,0.63
9,3,816,262,T0903816262,Others,7,26.8,15,0.23,-,,,,,44.8,1.01
9,3,877,241,T0903877241,Others,7,25.0,14,0.2,VICTIM,,,,0.1,43.0,0.91
9,3,825,232,T0903825232,Others,7,27.1,14,0.24,-,,,,,45.1,1.03
9,3,864,227,T0903864227,Others,7,29.7,11,0.28,-,,,,,47.7,1.19
9,3,849,267,T0903849267,Others,7,20.4,14,0.15,-,,,,,38.4,0.66
9,3,805,228,T0903805228,Others,7,25.0,13,0.2,-,,,,,43.0,0.91
9,3,816,274,T0903816274,Others,7,26.3,12,0.22,-,,,,,44.3,0.98
9,3,849,233,T0903849233,Others,7,17.3,11,0.11,-,,,,,35.3,0.5
9,3,884,255,T0903884255,Others,7,26.0,14,0.22,-,,,,,44.0,0.96
9,3,863,235,T0903863235,Others,7,29.7,11,0.28,-,,,,,47.7,1.19
9,3,818,227,T0903818227,Others,7,27.4,12,0.24,-,,,,,45.4,1.05
9,3,824,255,T0903824255,Others,7,18.2,11,0.12,-,,,,,36.2,0.55
9,3,817,252,T0903817252,Others,7,16.1,15,0.1,-,,,,,34.1,0.45
9,3,854,263,T0903854263,Others,7,22.3,13,0.17,-,,,,,40.3,0.76
9,3,878,235,T0903878235,Others,7,21.1,13,0.15,-,,,,,39.1,0.69
9,3,884,262,T0903884262,Others,7,27.3,12,0.24,-,,,,,45.3,1.04
9,3,867,218,T0903867218,Others,7,22.7,12,0.17,-,,,,,40.7,0.78
9,3,840,228,T0903840228,Others,7,18.6,13,0.13,VICTIM,,,,0.065,36.6,0.57
9,3,813,295,T0903813295,Others,7,22.6,13,0.17,VICTIM,,,,0.085,40.6,0.77
9,3,833,208,T0903833208,Others,7,29.8,15,0.28,-,,,,,47.8,1.2
9,3,806,279,T0903806279,Others,7,27.2,14,0.24,-,,,,,45.2,1.04
9,3,884,299,T0903884299,Others,7,27.4,12,0.24,VICTIM,,,0.24,,,
9,3,856,257,T0903856257,Others,7,17.9,15,0.12,-,,,,,35.9,0.53
9,3,811,296,T0903811296,Others,7,25.4,12,0.21,VICTIM,,,,0.105,43.4,0.93
9,3,824,224,T0903824224,Others,7,25.2,11,0.21,-,,,,,43.2,0.92
9,3,867,217,T0903867217,Others,7,15.4,12,0.1,-,,,,,33.4,0.42
9,3,895,203,T0903895203,Others,7,19.3,13,0.13,-,,,,,37.3,0.6
9,3,835,205,T0903835205,Others,7,22.1,12,0.17,-,,,,,40.1,0.75
9,3,836,282,T0903836282,Others,7,26.5,12,0.23,-,,,,,44.5,0.99
9,3,847,201,T0903847201,Others,7,15.2,12,0.09,-,,,,,33.2,0.41
9,3,841,260,T0903841260,Others,7,21.2,12,0.16,-,,,,,39.2,0.7
9,3,800,234,T0903800234,Others,7,28.6,12,0.26,-,,,,,46.6,1.12
9,3,827,204,T0903827204,Others,7,17.2,12,0.11,VICTIM,,,,0.055,35.2,0.5
9,3,815,267,T0903815267,Others,7,25.4,15,0.21,-,,,,,43.4,0.93
9,3,806,273,T0903806273,Others,7,17.5,11,0.12,-,,,,,35.5,0.51
9,3,867,295,T0903867295,Others,7,35.1,17,0.91,-,,,,,50.1,1.35
9,3,885,240,T0903885240,Others,7,38.4,16,1.05,-,,,,,53.4,1.58
9,3,826,262,T0903826262,Others,7,40.3,20,1.33,-,,,,,55.3,1.72
9,3,814,294,T0903814294,Others,7,33.0,17,0.8,VICTIM,,,,0.4,48.0,1.21
9,3,821,289,T0903821289,Others,7,31.4,16,0.7,-,,,,,46.4,1.11
9,3,833,239,T0903833239,Others,7,39.7,18,1.2,VICTIM,,,,0.6,54.7,1.67
9,3,889,251,T0903889251,Others,7,41.7,17,1.28,-,,,,,56.7,1.82
9,3,892,234,T0903892234,Others,7,43.2,19,1.48,-,,,,,58.2,1.94
9,3,854,244,T0903854244,Others,7,38.1,19,1.15,-,,,,,53.1,1.56
9,3,868,296,T0903868296,Others,7,34.0,18,0.88,VICTIM,,,,0.44,49.0,1.28
9,3,899,279,T0903899279,Others,7,35.2,18,0.95,-,,,,,50.2,1.36
9,3,857,208,T0903857208,Others,7,41.5,20,1.41,-,,,,,56.5,1.81
9,3,856,293,T0903856293,Others,7,37.4,16,1.0,VICTIM,,,,0.5,52.4,1.51
9,3,837,209,T0903837209,Others,7,33.3,19,0.88,-,,,,,48.3,1.23
9,3,870,219,T0903870219,Others,7,59.5,25,3.36,-,,,,,74.5,3.38
9,3,846,234,T0903846234,Others,7,58.1,25,3.2,-,,,,,73.1,3.25
9,3,816,287,T0903816287,Others,7,59.1,23,3.13,-,,,,,74.1,3.34
9,3,804,244,T0903804244,Others,7,56.1,22,2.74,-,,,,,71.1,3.05
9,3,855,298,T0903855298,Others,7,59.7,23,3.19,VICTIM,,,,1.595,74.7,3.4
9,3,808,223,T0903808223,Others,7,46.8,22,1.9,-,,,,,61.8,2.23
9,3,896,246,T0903896246,Others,7,46.4,21,1.82,-,,,,,61.4,2.19
9,3,854,253,T0903854253,Others,7,49.2,24,2.23,-,,,,,64.2,2.43
9,3,812,234,T0903812234,Others,7,50.8,21,2.18,-,,,,,65.8,2.57
9,3,887,201,T0903887201,Others,7,82.2,28,6.94,-,,,,,103.2,6.8
9,3,834,293,T0903834293,Others,7,95.5,29,9.61,-,,,,,116.5,8.75
9,3,804,259,T0903804259,Others,7,79.1,27,6.26,VICTIM,,,6.26,,,
9,3,828,257,T0903828257,Others,7,72.8,26,5.17,-,,,,,93.8,5.56
9,4,805,338,T0904805338,PHDK,1,5.7,9,0.03,KEEP,,,,,17.7,0.2
9,4,820,343,T0904820343,PHDK,1,13.3,5,0.08,KEEP,,,,,25.3,0.51
9,4,848,355,T0904848355,PHDK,1,10.5,7,0.06,KEEP,,,,,22.5,0.38
9,4,891,326,T0904891326,PHDK,1,5.1,10,0.03,KEEP,,,,,17.1,0.18
9,4,869,328,T0904869328,PHDK,1,7.8,10,0.04,VICTIM,,,,0.02,19.8,0.28
9,4,898,316,T0904898316,PHDK,1,9.0,8,0.05,VICTIM,,,,0.025,21.0,0.32
9,4,864,309,T0904864309,PHDK,1,6.6,8,0.04,KEEP,,,,,18.6,0.23
9,4,817,372,T0904817372,PHDK,1,7.2,10,0.04,VICTIM,,,,0.02,19.2,0.25
9,4,852,349,T0904852349,PHDK,1,9.6,8,0.05,VICTIM,,,,0.025,21.6,0.35
9,4,852,317,T0904852317,PHDK,1,13.7,10,0.09,KEEP,,,,,25.7,0.53
9,4,889,325,T0904889325,PHDK,1,6.7,8,0.04,KEEP,,,,,18.7,0.24
9,4,898,380,T0904898380,PHDK,1,12.9,6,0.08,KEEP,,,,,24.9,0.49
9,4,848,338,T0904848338,PHDK,1,7.5,9,0.04,KEEP,,,,,19.5,0.26
9,4,876,340,T0904876340,PHDK,1,13.4,10,0.08,VICTIM,,,,0.04,25.4,0.52
9,4,834,342,T0904834342,PHDK,1,13.9,8,0.09,KEEP,,,,,25.9,0.54
9,4,882,373,T0904882373,PHDK,1,23.0,11,0.43,KEEP,,,,,41.0,1.5
9,4,869,338,T0904869338,PHDK,1,28.4,13,0.73,VICTIM,,,0.73,,,
9,4,813,383,T0904813383,PHDK,1,21.3,13,0.41,KEEP,,,,,39.3,1.37
9,4,851,374,T0904851374,PHDK,1,28.9,12,0.71,KEEP,,,,,46.9,1.99
9,4,876,313,T0904876313,PHDK,1,18.9,11,0.29,KEEP,,,,,36.9,1.2
9,4,872,390,T0904872390,PHDK,1,18.8,11,0.29,KEEP,,,,,36.8,1.19
9,4,857,382,T0904857382,PHDK,1,23.6,13,0.51,VICTIM,,,0.51,,,
9,4,804,348,T0904804348,PHDK,1,18.1,13,0.3,KEEP,,,,,36.1,1.14
9,4,809,377,T0904809377,PHDK,1,29.8,13,0.8,VICTIM,,,,0.4,47.8,2.07
9,4,812,304,T0904812304,PHDK,1,21.1,14,0.43,KEEP,,,,,39.1,1.36
9,4,827,329,T0904827329,PHDK,1,16.6,15,0.29,KEEP,,,,,34.6,1.04
9,4,810,373,T0904810373,PHDK,1,19.5,14,0.37,KEEP,,,,,37.5,1.24
9,4,874,386,T0904874386,PHDK,1,42.8,17,2.0,KEEP,,,,,57.8,3.08
9,4,834,351,T0904834351,PHDK,1,38.7,20,1.87,KEEP,,,,,53.7,2.64
9,4,834,305,T0904834305,PHDK,1,35.5,18,1.45,KEEP,,,,,50.5,2.33
9,4,801,388,T0904801388,PHDK,1,34.4,16,1.24,KEEP,,,,,49.4,2.22
9,4,841,386,T0904841386,PHDK,1,57.9,21,4.34,CUT,4.34,105,,,72.9,4.95
9,4,897,344,T0904897344,PHDK,1,49.0,24,3.48,CUT,3.48,205,,,64.0,3.8
9,4,837,358,T0904837358,PHDK,1,60.0,26,5.59,CUT,5.59,56,,,81.0,6.14
9,4,834,377,T0904834377,PHDK,1,81.3,30,11.6,CUT,11.6,304,,,102.3,9.85
9,4,882,380,T0904882380,CHTR,2,6.0,8,0.03,VICTIM,,,,0.015,18.0,0.21
9,4,836,395,T0904836395,CHMI,2,9.0,9,0.05,KEEP,,,,,21.0,0.32
9,4,806,310,T0904806310,CHMI,2,9.5,5,0.05,KEEP,,,,,21.5,0.34
9,4,870,312,T0904870312,CHMI,2,8.7,8,0.05,KEEP,,,,,20.7,0.31
9,4,825,302,T0904825302,CHMI,2,12.7,6,0.08,VICTIM,,,,0.04,24.7,0.48
9,4,814,326,T0904814326,CHBR,2,10.2,8,0.06,VICTIM,,,0.06,,,
9,4,852,328,T0904852328,CHBG,2,13.0,9,0.08,KEEP,,,,,25.0,0.5
9,4,843,368,T0904843368,CHBR,2,5.4,9,0.03,KEEP,,,,,17.4,0.19
9,4,891,354,T0904891354,CHTR,2,14.3,5,0.09,KEEP,,,,,26.3,0.56
9,4,802,303,T0904802303,CHBG,2,10.9,5,0.06,VICTIM,,,0.06,,,
9,4,891,338,T0904891338,CHTR,2,14.9,6,0.1,KEEP,,,,,26.9,0.59
9,4,828,360,T0904828360,CHTR,2,8.3,6,0.05,KEEP,,,,,20.3,0.29
9,4,806,312,T0904806312,CHBR,2,14.4,8,0.09,KEEP,,,,,26.4,0.57
9,4,808,328,T0904808328,CHBG,2,6.5,9,0.04,KEEP,,,,,18.5,0.23
9,4,838,368,T0904838368,CHTR,2,14.6,10,0.09,KEEP,,,,,26.6,0.58
9,4,852,322,T0904852322,CHTR,2,5.2,8,0.03,KEEP,,,,,17.2,0.18
9,4,802,327,T0904802327,CHBG,2,11.2,7,0.06,KEEP,,,,,23.2,0.41
9,4,804,311,T0904804311,CHBR,2,5.5,10,0.03,KEEP,,,,,17.5,0.19
9,4,841,398,T0904841398,CHMI,2,14.2,9,0.09,KEEP,,,,,26.2,0.56
9,4,890,330,T0904890330,CHMI,2,7.2,9,0.04,VICTIM,,,0.04,,,
9,4,888,329,T0904888329,CHBG,2,14.9,7,0.1,KEEP,,,,,26.9,0.59
9,4,840,336,T0904840336,CHBG,2,16.4,15,0.28,KEEP,,,,,34.4,1.03
9,4,824,369,T0904824369,CHBG,2,18.0,15,0.33,KEEP,,,,,36.0,1.13
9,4,873,355,T0904873355,CHBG,2,27.0,13,0.66,KEEP,,,,,45.0,1.83
9,4,898,374,T0904898374,CHTR,2,20.3,11,0.34,KEEP,,,,,38.3,1.3
9,4,887,324,T0904887324,CHBR,2,17.4,14,0.3,KEEP,,,,,35.4,1.09
9,4,832,321,T0904832321,CHBR,2,20.8,15,0.44,KEEP,,,,,38.8,1.33
9,4,882,322,T0904882322,CHTR,2,17.4,15,0.31,KEEP,,,,,35.4,1.09
9,4,848,328,T0904848328,CHTR,2,23.3,13,0.49,KEEP,,,,,41.3,1.52
9,4,840,322,T0904840322,CHBG,2,25.7,11,0.53,KEEP,,,,,43.7,1.72
9,4,866,302,T0904866302,CHBR,2,24.4,12,0.51,VICTIM,,,,0.255,42.4,1.61
9,4,877,365,T0904877365,CHMI,2,20.0,15,0.41,KEEP,,,,,38.0,1.28
9,4,857,331,T0904857331,CHTR,2,25.2,11,0.51,KEEP,,,,,43.2,1.68
9,4,894,358,T0904894358,CHBG,2,19.2,12,0.32,KEEP,,,,,37.2,1.22
9,4,822,314,T0904822314,CHBG,2,19.1,11,0.3,KEEP,,,,,37.1,1.21
9,4,832,372,T0904832372,CHBG,2,20.5,12,0.36,VICTIM,,,,0.18,38.5,1.31
9,4,806,361,T0904806361,CHMI,2,21.6,15,0.47,KEEP,,,,,39.6,1.39
9,4,876,306,T0904876306,CHBR,2,27.5,13,0.68,KEEP,,,,,45.5,1.87
9,4,836,320,T0904836320,CHBG,2,19.4,14,0.37,KEEP,,,,,37.4,1.23
9,4,869,356,T0904869356,CHBR,2,35.0,17,1.35,KEEP,,,,,50.0,2.28
9,4,848,306,T0904848306,CHMI,2,30.2,16,0.96,KEEP,,,,,45.2,1.84
9,4,818,320,T0904818320,CHTR,2,44.6,16,2.07,KEEP,,,,,59.6,3.28
9,4,868,309,T0904868309,CHTR,2,39.9,16,1.66,KEEP,,,,,54.9,2.77
9,4,844,350,T0904844350,CHBG,2,40.2,17,1.77,KEEP,,,,,55.2,2.8
9,4,874,399,T0904874399,CHMI,2,33.1,19,1.32,KEEP,,,,,48.1,2.1
9,4,831,338,T0904831338,CHBR,2,55.9,24,4.53,CUT,4.53,89,,,70.9,4.68
9,4,847,398,T0904847398,CHBR,2,50.2,22,3.4,CUT,3.4,102,,,65.2,3.94
9,4,894,322,T0904894322,CHBG,2,56.8,22,4.35,CUT,4.35,274,,,71.8,4.8
9,4,810,389,T0904810389,CHBG,2,50.3,22,3.41,CUT,3.41,187,,,65.3,3.96
9,4,801,333,T0904801333,CHBG,2,60.8,27,5.93,CUT,5.93,47,,,81.8,6.26
9,4,827,319,T0904827319,CHBR,2,63.5,26,6.25,CUT,6.25,238,,,84.5,6.69
9,4,890,396,T0904890396,CHBG,2,85.9,29,12.57,CUT,12.57,99,,,106.9,10.76
9,4,874,395,T0904874395,CHTR,2,77.4,27,9.59,CUT,9.59,236,,,98.4,9.1
9,4,880,357,T0904880357,CRMS,3,8.0,9,0.04,KEEP,,,,,20.0,0.28
9,4,867,337,T0904867337,PCEK,3,8.0,9,0.04,VICTIM,,,0.04,,,
9,4,849,368,T0904849368,CHRH,3,5.9,8,0.03,VICTIM,,,0.03,,,
9,4,871,343,T0904871343,KKMS,3,5.2,8,0.03,KEEP,,,,,17.2,0.18
9,4,865,351,T0904865351,KKPN,3,15.0,6,0.13,KEEP,,,,,33.0,0.94
9,4,889,379,T0904889379,TBEG,3,9.6,6,0.05,KEEP,,,,,21.6,0.35
9,4,862,313,T0904862313,KKPN,3,11.8,5,0.07,KEEP,,,,,23.8,0.44
9,4,893,395,T0904893395,TBEG,3,6.0,7,0.03,KEEP,,,,,18.0,0.21
9,4,820,385,T0904820385,KKPN,3,13.1,5,0.08,KEEP,,,,,25.1,0.5
9,4,813,396,T0904813396,CRMS,3,12.7,6,0.08,KEEP,,,,,24.7,0.48
9,4,846,393,T0904846393,TBEG,3,5.8,8,0.03,KEEP,,,,,17.8,0.2
9,4,808,350,T0904808350,KKPN,3,5.6,10,0.03,KEEP,,,,,17.6,0.2
9,4,821,309,T0904821309,CHRH,3,13.8,5,0.09,KEEP,,,,,25.8,0.54
9,4,832,397,T0904832397,CRMS,3,10.5,7,0.06,KEEP,,,,,22.5,0.38
9,4,849,332,T0904849332,KKPN,3,9.8,7,0.05,KEEP,,,,,21.8,0.35
9,4,856,344,T0904856344,TBEG,3,11.1,10,0.06,VICTIM,,,,0.03,23.1,0.41
9,4,898,331,T0904898331,KKPN,3,6.7,7,0.04,VICTIM,,,0.04,,,
9,4,804,300,T0904804300,CHRH,3,11.5,8,0.07,KEEP,,,,,23.5,0.43
9,4,855,318,T0904855318,CRMS,3,12.3,8,0.07,KEEP,,,,,24.3,0.46
9,4,850,358,T0904850358,KKMS,3,11.4,7,0.07,KEEP,,,,,23.4,0.42
9,4,826,311,T0904826311,KKMS,3,9.7,10,0.05,KEEP,,,,,21.7,0.35
9,4,879,333,T0904879333,CHRH,3,25.7,12,0.56,VICTIM,,,,0.28,43.7,1.72
9,4,864,318,T0904864318,TBEG,3,21.0,11,0.36,KEEP,,,,,39.0,1.35
9,4,888,373,T0904888373,CHRH,3,29.8,14,0.84,KEEP,,,,,47.8,2.07
9,4,873,341,T0904873341,LMBI,3,17.4,14,0.3,KEEP,,,,,35.4,1.09
9,4,851,384,T0904851384,KKMS,3,27.2,11,0.59,VICTIM,,,,0.295,45.2,1.84
9,4,863,339,T0904863339,KKMS,3,19.0,15,0.37,VICTIM,,,0.37,,,
9,4,867,314,T0904867314,KKMS,3,28.5,13,0.73,KEEP,,,,,46.5,1.96
9,4,827,363,T0904827363,KKPN,3,18.8,11,0.29,KEEP,,,,,36.8,1.19
9,4,848,395,T0904848395,PCEK,3,17.5,13,0.28,KEEP,,,,,35.5,1.1
9,4,860,351,T0904860351,KKMS,3,27.9,14,0.74,KEEP,,,,,45.9,1.91
9,4,868,322,T0904868322,CHRH,3,27.7,13,0.69,VICTIM,,,,0.345,45.7,1.89
9,4,874,390,T0904874390,LMBI,3,27.8,12,0.66,KEEP,,,,,45.8,1.9
9,4,874,347,T0904874347,CHRH,3,25.8,14,0.64,KEEP,,,,,43.8,1.73
9,4,880,305,T0904880305,CRMS,3,18.1,11,0.27,KEEP,,,,,36.1,1.14
9,4,850,358,T0904850358,LMBI,3,23.4,14,0.53,KEEP,,,,,41.4,1.53
9,4,834,383,T0904834383,KKPN,3,19.4,12,0.33,KEEP,,,,,37.4,1.23
9,4,866,309,T0904866309,PCEK,3,25.3,15,0.64,KEEP,,,,,43.3,1.68
9,4,828,340,T0904828340,KKMS,3,19.7,12,0.34,KEEP,,,,,37.7,1.25
9,4,810,395,T0904810395,CRMS,3,40.2,17,1.77,KEEP,,,,,55.2,2.8
9,4,804,381,T0904804381,CHRH,3,41.7,18,1.99,VICTIM,,,,0.995,56.7,2.96
9,4,823,342,T0904823342,CHRH,3,31.4,17,1.09,KEEP,,,,,46.4,1.95
9,4,874,337,T0904874337,CRMS,3,34.5,16,1.25,KEEP,,,,,49.5,2.23
9,4,861,342,T0904861342,KKMS,3,41.9,20,2.19,KEEP,,,,,56.9,2.98
9,4,860,303,T0904860303,CRMS,3,36.7,16,1.41,KEEP,,,,,51.7,2.44
9,4,860,355,T0904860355,PCEK,3,54.9,22,4.06,CUT,4.06,319,,,69.9,4.55
9,4,850,317,T0904850317,CRMS,3,45.7,21,2.71,CUT,2.71,286,,,60.7,3.4
9,4,838,345,T0904838345,CRMS,3,56.7,22,4.33,CUT,4.33,102,,,71.7,4.79
9,4,831,376,T0904831376,CRMS,3,55.0,24,4.39,VICTIM,,,,2.195,70.0,4.56
9,4,878,367,T0904878367,TBEG,3,82.1,27,10.79,CUT,10.79,151,,,103.1,10.0
9,4,891,372,T0904891372,KKPN,3,63.1,30,6.99,CUT,6.99,176,,,84.1,6.62
9,4,853,347,T0904853347,LMBI,3,85.5,29,12.45,VICTIM,,,,6.225,106.5,10.68
9,4,854,350,T0904854350,CRMS,3,94.5,30,15.67,VICTIM,,,,7.835,115.5,12.58
9,4,832,376,T0904832376,PPEL,4,10.2,9,0.06,VICTIM,,,,0.03,22.2,0.37
9,4,868,335,T0904868335,RINM,4,14.0,7,0.09,VICTIM,,,,0.045,26.0,0.55
9,4,891,316,T0904891316,KKTM,4,12.3,7,0.07,VICTIM,,,,0.035,24.3,0.46
9,4,877,392,T0904877392,KKDK,4,13.2,10,0.08,VICTIM,,,0.08,,,
9,4,826,382,T0904826382,KHOV,4,13.3,8,0.08,-,,,,,25.3,0.51
9,4,884,340,T0904884340,KKKS,4,7.9,7,0.04,VICTIM,,,,0.02,19.9,0.28
9,4,893,357,T0904893357,KKKS,4,8.9,7,0.05,-,,,,,20.9,0.32
9,4,859,313,T0904859313,KKDK,4,11.8,9,0.07,-,,,,,23.8,0.44
9,4,821,307,T0904821307,TRLT,4,10.2,9,0.06,-,,,,,22.2,0.37
9,4,871,317,T0904871317,KKKS,4,8.0,8,0.04,-,,,,,20.0,0.28
